ano,uf,sq_candidato,nome,documento,fonte_analise,confianca,status_etapa2,classificacao,registros_criminais_explicitos
2026,MA,100002549211,FRANKLIN DOUGLAS FERREIRA,MA/2026MA100002549211_100017108490.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549211,FRANKLIN DOUGLAS FERREIRA,MA/2026MA100002549211_100017126831.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549213,ERNANDE AMORIM FERREIRA,MA/2026MA100002549213_100017128673.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549213,ERNANDE AMORIM FERREIRA,MA/2026MA100002549213_100017128674.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549214,GLEICK SANTOS MAIA SOUZA,MA/2026MA100002549214_100017129609.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002549214,GLEICK SANTOS MAIA SOUZA,MA/2026MA100002549214_100017129610.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002549214,GLEICK SANTOS MAIA SOUZA,MA/2026MA100002549214_100017129611.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549214,GLEICK SANTOS MAIA SOUZA,MA/2026MA100002549214_100017129612.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549215,DALVILENE DE JESUS CARDOSO,MA/2026MA100002549215_100017134105.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002549215,DALVILENE DE JESUS CARDOSO,MA/2026MA100002549215_100017134106.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549215,DALVILENE DE JESUS CARDOSO,MA/2026MA100002549215_100017134107.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549216,NUBIA MARCIA PEREIRA DA CONCEICAO,MA/2026MA100002549216_100017131389.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549216,NUBIA MARCIA PEREIRA DA CONCEICAO,MA/2026MA100002549216_100017131390.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549216,NUBIA MARCIA PEREIRA DA CONCEICAO,MA/2026MA100002549216_100017131391.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549216,NUBIA MARCIA PEREIRA DA CONCEICAO,MA/2026MA100002549216_100017131392.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549219,JOSE FRANCISCO SIQUEIRA MACHADO,MA/2026MA100002549219_100017132167.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549219,JOSE FRANCISCO SIQUEIRA MACHADO,MA/2026MA100002549219_100017132168.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002549219,JOSE FRANCISCO SIQUEIRA MACHADO,MA/2026MA100002549219_100017132169.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549219,JOSE FRANCISCO SIQUEIRA MACHADO,MA/2026MA100002549219_100017132170.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549583,ROSEANA SARNEY MURAD,MA/2026MA100002549583_100017127104.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002549583,ROSEANA SARNEY MURAD,MA/2026MA100002549583_100017136531.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002549584,MARIA CAROLINA DUAILIBE BARROS GOMES,MA/2026MA100002549584_100017129159.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002549584,MARIA CAROLINA DUAILIBE BARROS GOMES,MA/2026MA100002549584_100017129160.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550332,RODRIGO ANTONIO ARANHA ARRAIS E SILVA SANTOS,MA/2026MA100002550332_100017126174. 2o Grau. Rodrigo Arraes.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550333,VALDECY VIEIRA JUNIOR,MA/2026MA100002550333_100017106595.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550333,VALDECY VIEIRA JUNIOR,MA/2026MA100002550333_100017106596.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550334,DOUGLAS PINTO DOS SANTOS,MA/2026MA100002550334_100017112102.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550334,DOUGLAS PINTO DOS SANTOS,MA/2026MA100002550334_100017125935.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550335,ANTONIO DINO TAVARES,MA/2026MA100002550335_100017115606.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550335,ANTONIO DINO TAVARES,MA/2026MA100002550335_100017125936.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550335,ANTONIO DINO TAVARES,MA/2026MA100002550335_100017125937.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550335,ANTONIO DINO TAVARES,MA/2026MA100002550335_100017125938.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550336,FREDERIC JOSÉ LIMA TEIXEIRA,MA/2026MA100002550336_100017127000.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550336,FREDERIC JOSÉ LIMA TEIXEIRA,MA/2026MA100002550336_100017127001.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550340,MARIA DE FATIMA SALES,MA/2026MA100002550340_100017127051.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550340,MARIA DE FATIMA SALES,MA/2026MA100002550340_100017127052.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017110046.TJMA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017110047.ZE.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017127626.ZE.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017127627.SJMA.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017127628.TJMA.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550341,LUCIANO FERREIRA DE SOUSA,MA/2026MA100002550341_100017127629.TRF1.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550343,CARLOS WELLINGTON DE CASTRO BEZERRA,MA/2026MA100002550343_100017103805.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550343,CARLOS WELLINGTON DE CASTRO BEZERRA,MA/2026MA100002550343_100017127139.2022.8.10.0000 (1).pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002550343,CARLOS WELLINGTON DE CASTRO BEZERRA,MA/2026MA100002550343_100017127140.2020.8.10.0000 (1).pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002550344,VIVIANNE MARTINS COELHO E SILVA,MA/2026MA100002550344_100017115641.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550344,VIVIANNE MARTINS COELHO E SILVA,MA/2026MA100002550344_100017125939.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002550344,VIVIANNE MARTINS COELHO E SILVA,MA/2026MA100002550344_100017125940.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135237.JFMA_PRIMEIRO GRAU.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,2
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135238.1_Certidão de Objeto e Pé - 03º Vara - 100114219.2017.4.01.3700.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135239.3_Certidão de Objeto e Pé - 05º Vara - Proc nº 1000745-57.2017.4.01.3700.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135240.TRF_SEGUNDO_GRAU.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135241.2_Certidao_objeto_pe_processo nº 1004017-59.2017.4.01.3700.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135242.4_Certidão de Objeto e Pé - 13º Vara -1000742-05.2017.4.01.3700.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135243.5_Certidão de Objeto e Pé - 13º Vara - 0045878-18.2012.4.01.3700.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135244.6_Certidão de Objeto e Pé - 13º Vara - 1000744-72.2017.4.01.3700.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135245.7_Certidão de Objeto e Pé - 02º Vara -001776520.2013.4.01.3700.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002550418,HILTON GONCALO DE SOUSA,MA/2026MA100002550418_100017135246.8_Certidão de Objeto e Pé - 0043899-50.2014.4.01.3700.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002550956,RAIMUNDO JOSÉ MENDES FILHO,MA/2026MA100002550956_100017135457.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MA,100002550972,JUVÊNCIO LUSTOSA DE FARIAS JÚNIOR,MA/2026MA100002550972_100017130582.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002551518,JAINARA NASCIMENTO COSTA,MA/2026MA100002551518_100017127049.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002551518,JAINARA NASCIMENTO COSTA,MA/2026MA100002551518_100017127050.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002551519,JOSÉ ELEONILDO SOARES,MA/2026MA100002551519_100017126690.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002551519,JOSÉ ELEONILDO SOARES,MA/2026MA100002551519_100017126691.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MA,100002553336,JOSÉ SIMPLÍCIO ALVES DE ARAÚJO,MA/2026MA100002553336_100017130645.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002553336,JOSÉ SIMPLÍCIO ALVES DE ARAÚJO,MA/2026MA100002553336_100017130646.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128059. LINDENBERG CUNHA BRAGA - FINS ELEITORAIS - TRF 1 - 1 GRAU.PDF.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128060. LINDENBERG CUNHA BRAGA - FINS ELEITORAIS - TRF 1 - 2 GRAU.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128061. LINDENBERG CUNHA BRAGA - CERTIDAO 2 GRAU ESTADUAL - FINS ELEITORAIS.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128062. LINDENBERG CUNHA BRAGA - CERTIDAO 1 GRAU ESTADUAL - FINS ELEITORAIS.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128063. LINDENBERG CUNHA BRAGA - CERTIDAO CRIMINAL - TRF 1 - 1 GRAU.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MA,100002553724,LINDENBERG CUNHA BRAGA,MA/2026MA100002553724_100017128064. LINDENBERG CUNHA BRAGA - CERTIDAO CRIMINAL - TRF 1 - 2 GRAU.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002532924,VINICIUS BRAGA SARAIVA DE RESENDE,MG/2026MG130002532924_130016896996.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MG,130002532932,ANDERSON LUIZ COSTA,MG/2026MG130002532932_130016876391.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002532938,VITORIA DOS SANTOS,MG/2026MG130002532938_130016890752.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002532938,VITORIA DOS SANTOS,MG/2026MG130002532938_130017125001.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002532938,VITORIA DOS SANTOS,MG/2026MG130002532938_130017125002.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002532942,NILTON FLAVIO DE OLIVEIRA MARRA,MG/2026MG130002532942_130016896081.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,3
2026,MG,130002532944,MÁRCIO LIMA DE PAULA,MG/2026MG130002532944_130017125151.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002532951,ROBERTO DIAS DE ANDRADE,MG/2026MG130002532951_130016995479.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533218,WELINGTON MOREIRA DE OLIVEIRA,MG/2026MG130002533218_130016996029.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533219,ANTONIO ADONIS PEREIRA,MG/2026MG130002533219_130016875834.2015.4.01.3800__ eproc - - Certidão Narratória __.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MG,130002533219,ANTONIO ADONIS PEREIRA,MG/2026MG130002533219_130017125128.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MG,130002533219,ANTONIO ADONIS PEREIRA,MG/2026MG130002533219_130017125129.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533219,ANTONIO ADONIS PEREIRA,MG/2026MG130002533219_130017125130.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MG,130002533219,ANTONIO ADONIS PEREIRA,MG/2026MG130002533219_130017125131.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MG,130002533221,ROGERIO CESAR DE MATOS AVELAR,MG/2026MG130002533221_130016912486.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MG,130002533221,ROGERIO CESAR DE MATOS AVELAR,MG/2026MG130002533221_130016912487.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MG,130002533222,ANDRÉ VICENTE DE QUADROS LOPES,MG/2026MG130002533222_130017029362.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533229,JOSÉ VALADARES BAHIA,MG/2026MG130002533229_130016873215.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533229,JOSÉ VALADARES BAHIA,MG/2026MG130002533229_130017125117.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533239,EDER FERREIRA RODRIGUES DA SILVA,MG/2026MG130002533239_130016910120.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533240,FREDERICO BORGES DA COSTA,MG/2026MG130002533240_130016907910.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533242,ANTÔNIO CÉSAR BORGES DA MOTA,MG/2026MG130002533242_130017056743.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533243,PEDRO HENRIQUE SOARES BRAGA,MG/2026MG130002533243_130016910119. 2 - Certidão objeto e pé PIC 4719073-35.2025.8.13.0000.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,0
2026,MG,130002533243,PEDRO HENRIQUE SOARES BRAGA,MG/2026MG130002533243_130017125091. 1 - Certidão criminal estadual de 1º grau.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533243,PEDRO HENRIQUE SOARES BRAGA,MG/2026MG130002533243_130017125092. 3 - Certidão objeto e pé - PIC 4926044-86.2024.8.13.0000.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,2
2026,MG,130002533252,CARLOS RODRIGO FERREIRA DA SILVA,MG/2026MG130002533252_130016911856.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533262,APARECIDA ADRIANA LUCIO,MG/2026MG130002533262_130017032831.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533262,APARECIDA ADRIANA LUCIO,MG/2026MG130002533262_130017129871.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533264,OLAVO KEESEN,MG/2026MG130002533264_130017091979.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533266,CARLOS ALBERTO COSTA,MG/2026MG130002533266_130016910121.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533494,DAIANE APARECIDA DOS SANTOS,MG/2026MG130002533494_130017074412.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533498,TIAGO ROCHA DOS SANTOS,MG/2026MG130002533498_130017069214.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533498,TIAGO ROCHA DOS SANTOS,MG/2026MG130002533498_130017127751. Criminal TJMG.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533498,TIAGO ROCHA DOS SANTOS,MG/2026MG130002533498_130017127752. Criminal TRF6 PJE 2º GRAU.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533498,TIAGO ROCHA DOS SANTOS,MG/2026MG130002533498_130017127753. Fins Eleitorais TRF 06 PJE 2º Grau.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002533507,WEMERSON SILVA DE OLIVEIRA,MG/2026MG130002533507_130017091603.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002533525,FRANKLIN ACACIO RODRIGUES,MG/2026MG130002533525_130017045552.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534429,BARBARA BARROS BOTEGA,MG/2026MG130002534429_130016873219. TRF1_1G e 2G.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534429,BARBARA BARROS BOTEGA,MG/2026MG130002534429_130017127737. TRF 6_1G e 2G_eProc.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534430,ÁTILA FERREIRA VIEIRA,MG/2026MG130002534430_130017071518.01.CERTIDÃO CRIMINAL FEDERAL REGIONALIZADA TRF1.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534430,ÁTILA FERREIRA VIEIRA,MG/2026MG130002534430_130017124970.02.CERTIDÃO CRIMINAL FEDERAL REGIONALIZADA - EPROC.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534457,BRAULIO ALVES SILVA LARA,MG/2026MG130002534457_130017134308.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534457,BRAULIO ALVES SILVA LARA,MG/2026MG130002534457_130017134309.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534457,BRAULIO ALVES SILVA LARA,MG/2026MG130002534457_130017134310.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534457,BRAULIO ALVES SILVA LARA,MG/2026MG130002534457_130017134311.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534457,BRAULIO ALVES SILVA LARA,MG/2026MG130002534457_130017134312.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534468,TIRZAH TEIXEIRA DE FREITAS,MG/2026MG130002534468_130017071510. 01. CERTIDÃO TRF1 REGIONALIZADA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534469,GEDEON BATISTA DE ANDRADE,MG/2026MG130002534469_130017098273. 01 - Certidão - 5001621-75.2026.8.13.0396.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,positive_criminal,1
2026,MG,130002534471,JACQUELINE QUEIROZ SILVA CORDOVA,MG/2026MG130002534471_130017071513. 01 - CERTIDAO_TRF-1_REGIONALIZADA.pdf.pdf,stage1_nano_screening,screened,not_selected,civil_only,0
2026,MG,130002534475,ALAN DE CARVALHO BERNARDES,MG/2026MG130002534475_130017069225.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534487,FLÁVIO DE CASTRO BARBOSA,MG/2026MG130002534487_130017071519.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534489,LUCAS GABRIEL EVARISTO GOMES,MG/2026MG130002534489_130017075531.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534491,ABIGAIL DOS PASSOS DE CARVALHO,MG/2026MG130002534491_130017071596. 1. CERTIDÃO TRF1 REGIONALIZADA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534500,MARIANA ALVES DE ASSIS RIBEIRO,MG/2026MG130002534500_130017069223. 02 - CERTIDÃO TR6 - EPROC.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534500,MARIANA ALVES DE ASSIS RIBEIRO,MG/2026MG130002534500_130017127738. 01 - CERTIDAO_TRF-6_PJE.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534500,MARIANA ALVES DE ASSIS RIBEIRO,MG/2026MG130002534500_130017127739. 03 - CERTIDÃO ESTADUAL DE 1 GRAU.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534500,MARIANA ALVES DE ASSIS RIBEIRO,MG/2026MG130002534500_130017127740. 04 - CERTIDÃO TRF1 - UNIFICADA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534502,MARIA DE LOURDES DE OLIVEIRA ALVES,MG/2026MG130002534502_130017098268.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534509,CESAR AUGUSTO SOARES GOMIDE,MG/2026MG130002534509_130017069224. 01 - Certidão Federal Unificada trf1.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534513,ALINE GONÇALVES MACHADO,MG/2026MG130002534513_130017108224. 01. CERTIDÃO TRF1 REGIONALIZADA.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534518,MARCELA DE LACERDA TRÓPIA,MG/2026MG130002534518_130017044348.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534518,MARCELA DE LACERDA TRÓPIA,MG/2026MG130002534518_130017044349.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534527,FLAVIO ANTERO DE ALMEIDA,MG/2026MG130002534527_130017075534.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534527,FLAVIO ANTERO DE ALMEIDA,MG/2026MG130002534527_130017126780.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534529,BRUNO ARAÚJO OLIVEIRA,MG/2026MG130002534529_130017071512. 01 - CERTIDÃO - BRUNO ARAUJO OLIVEIRA - MG.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534530,ALIPIO JOSÉ SOUZA SILVA,MG/2026MG130002534530_130017091602. 01. CERTIDÃO TRF1 REGIONALIZADA.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534534,LAIS CRISTIANE MONTEIRO DRUMOND,MG/2026MG130002534534_130017071517. 01 - CERTIDAO_TRF1_REGIONALIZADA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534535,FLÁVIA APARECIDA FAULSTICH SILVA,MG/2026MG130002534535_130017108233. 01 - Certidão Federal Unificada trf6 - EPROC.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534535,FLÁVIA APARECIDA FAULSTICH SILVA,MG/2026MG130002534535_130017127754. 02 - Certidão Federal Unificada trf1.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
2026,MG,130002534535,FLÁVIA APARECIDA FAULSTICH SILVA,MG/2026MG130002534535_130017127755. 03 - Comprovante de desincompatibilização.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,inconclusive,0
2026,MG,130002534554,PITHER ROBSON AMARAL FREITAS,MG/2026MG130002534554_130017098274. 01. CERTIDÃO TRF1 REGIONALIZADA.pdf.pdf,stage1_nano_screening,screened,not_selected,negative_criminal,0
2026,MG,130002534554,PITHER ROBSON AMARAL FREITAS,MG/2026MG130002534554_130017127743. 02. CERTIDÃO EPROC 1º E 2º GRAU.pdf.pdf,stage2_mini,review_pending,evidence_checked_semantic_review_pending,negative_criminal,0
